user,tx_type,protocol,signature,timestamp,from_token,from_amount,to_token,to_amount
3U6GsNZM2uuUy4CHqizW3HC2zQZRkyQxiou8uX7PjMak,TRANSFER,SYSTEM_PROGRAM,4DuyaYASCZRUW78JvFAWZK2RKMhyDcCQuKG9Qpcomzto8Vhn346k2GkQzUUBGQRZVRCjZ7zjVF78qeZmbYqSmHjH,2025-04-16 05:25:56,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
3U6GsNZM2uuUy4CHqizW3HC2zQZRkyQxiou8uX7PjMak,TRANSFER,SYSTEM_PROGRAM,2UtEsqRJfEUVkqotA6TbYLMTCJyZ9wZnqazDH9LFubZcnL224fWc6jzH9BJKSLMf22u8qTP7XedxkXLvJiBdPExG,2025-04-16 05:25:56,So11111111111111111111111111111111111111112,3e-09,So11111111111111111111111111111111111111112,3e-09
369GE5QepWkmbzTATCwVW1SWDQ3PG7rPkLNPMr8EdvxX,TRANSFER,SYSTEM_PROGRAM,2oKnAgJCrvHtiqYYdSuXHADo9VvPQ7hutvQp4qzjEpA33t5iYeXvktmZwPG8Cz5ZJFVqJW5USGu7cEzpa6FqwZ3h,2025-04-16 05:26:19,So11111111111111111111111111111111111111112,1e-05,So11111111111111111111111111111111111111112,1e-05
369GE5QepWkmbzTATCwVW1SWDQ3PG7rPkLNPMr8EdvxX,TRANSFER,SYSTEM_PROGRAM,36Bh7xmz3bW9BhbQ7nncmqAe8xyaxzqethcbPj6K659fyTMfuT398S1vLdMSiW8myAHXoY27wLvmxKpWC5cQyenE,2025-04-16 05:26:41,So11111111111111111111111111111111111111112,0.000935,So11111111111111111111111111111111111111112,0.000935
5Hr7wZg7oBpVhH5nngRqzr5W7ZFUfCsfEhbziZJak7fr,TRANSFER,SYSTEM_PROGRAM,2whs3PANEqQZ3Ec8BCz5Q1iFnwW1BNS3YtG6j4XuVSSdjfbS1Yqrp6yXgMwJg7aF8y2XRvqWQ9bRW69j8vEZJrGy,2025-04-16 12:20:23,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,TRANSFER,SYSTEM_PROGRAM,5EDiTq3Qz9qfZ8jWnkEYTkQdDqcNRf8ck5K2s3EKAbmfZk8AAu46CqpnLxgk7uQ6tznPZqrRGzAGQpuNxBpqMD4k,2025-04-16 12:48:47,So11111111111111111111111111111111111111112,1.003475265,So11111111111111111111111111111111111111112,1.003475265
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,2fLYx7bhWu7AHHvaAGenhQYdUt1MtSXCWcxajpehXFEsrMPkdQogmc41hpDKe1F72otSn5kwe281Gz5YVX7jsMRN,2025-04-16 12:48:50,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,4SL9uwYohFAvNgUHG5naufK2wstHKysv24uqgTHzfmg21aBn91CW5VP1sSyNoF8oFWHy66MTx3S9cGZ6gS2B75aM,2025-04-16 12:48:50,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,2TVEhPSjz6MNMA5EmQw1FGrP8zN3vBQr3TuPVkggCw3nbQmGwJaF9UDWaNf8hPh27x3MYie9AWh6gGrX76aPMxXd,2025-04-16 12:48:50,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,4GYqqRR33qKhvUBweV3WKpNshdokY8Ay2s8SqrGRaJiRRaNFx4yHb3Z9BA5WcAoMTfJggP3B6pBEZbNnKTiUYUt1,2025-04-16 12:48:50,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,2UtmsdcUTntB8fYAcJByMZuA5sKNAS7C1HFvyTTU69iCnNTH3DxYUYXCaxQas34pmJ3HhEEw2uNcNhpoZwDoAet5,2025-04-16 12:49:01,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,TRANSFER,SYSTEM_PROGRAM,2AscCjBep7WrE1uxSUErxQc4je4B7MRsMMkDD1n2cmVzUTXe9r4osDaFHDM7FcmurkpHWxUBsjVPqGQhQ9AHuK6e,2025-04-16 14:06:43,So11111111111111111111111111111111111111112,0.758945807,So11111111111111111111111111111111111111112,0.758945807
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,5tnFY3GhqFaSh1hLLniP1ZZmfwCxTP5rBtoK8BAsBq2MtW1KRBPTburX4HR7P1ow48dCE2qmCQwF8VYZyXb5qmFi,2025-04-16 15:08:43,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,2Pk9haTqBe3vJr6xwNLrnAawP45iCFZFkuzqbLCL8LcVX8Jy44SXh1YqF7MzHv26zE9ctPxjRT2anyoTuwuxfR2M,2025-04-16 15:08:43,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
CeSKecvEtaHdYJ15pKTHzh7vaoy4SY5dyDA8t2QeR2B4,TRANSFER,SYSTEM_PROGRAM,Gxau1R23q7cMaipQ7wezPoShaGDJfWrA5DLbA7y2V8gvSnipDP8XL9Deni91niDgFwXXqhsBM1kRRhqmaAiu87V,2025-04-17 02:30:56,So11111111111111111111111111111111111111112,4.159930012,So11111111111111111111111111111111111111112,4.159930012
H2dHTXttztA23BHX4HmTJ1oi5XAzikXusvDppB8a2dqR,TRANSFER,SYSTEM_PROGRAM,5KZy7urXWifQ5TxaWg7WwU1x6gaZk5JwHbY1spAYF16QxuZXLeHaJJAUDaMNUSpe9Xd3MiyTH5isw3eH6VrnURa7,2025-04-17 02:31:25,So11111111111111111111111111111111111111112,1e-05,So11111111111111111111111111111111111111112,1e-05
9KxQy6StbkJhubAbfvfriUK6LYYJ5cSkBoS3ZhcbdUx2,TRANSFER,SYSTEM_PROGRAM,4XGUUZjFB8gL6S92FekZ5iM37XqQgiqpGcSCs3QspPURTycANqeGuS5fuuoiUL472XufZD3SYJzzahx8WhADGjT9,2025-04-17 02:45:38,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,PUMP_FUN,3FzGHr15WCLnorCikJNurcuUMSVP4tkPp4tetsisfg8qQW3ccqea5Ta4pg2udBgWYdP5vE7gw8AeJgpmp2oQWKXx,2025-04-17 04:45:52,7LSsEoJGhLeZzGvDofTdNg7M3JttxQqGWNLo6vWMpump,4596769.565103993,So11111111111111111111111111111111111111112,48.300419079
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,2kGc8rMDW3tbGnRb1nW6XX2dvYSmRkzPZJfg4okULb9VYLSyMS4m9zKh3kThZuQhT4ToMMtXixcVUEv2e9Lsnq8n,2025-04-17 04:46:18,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,5zFnE6wffuf8mrvG77bFvb3XB5sUFjw9Ph5r8DpDnKBMbaWFgwSFe98QErGqhB7NYRRokgpJj2CRdbY88dYSa2B4,2025-04-17 04:46:20,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,RAYDIUM,3gpt8gbu416xJkcDjfUD7imtKhWvQtBCwye64mnuCAKQHVRN2yrZpY484ggayJ1i9ifBJPeQ3ehwkj2CfGxUG7Tj,2025-04-17 11:16:51,So11111111111111111111111111111111111111112,50.0,BQX1cjcRHXmrqNtoFWwmE5bZj7RPneTmqXB979b2pump,1412719.572516
FLiPGqowc82LLR173hKiFYBq2fCxLZEST5iHbHwj8xKb,TRANSFER,SYSTEM_PROGRAM,2UGX4erzKfP3onv2WFDVSvR7eqA55MPxX2LGGkexA2Dm5PqFoySrR4zU3HbVDSxyMAeVHnKSZkTth9kcm7zFZL2U,2025-04-17 11:16:54,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
RecoWuBP1kCPABPVAABCR7f7FY513EVhQwoWcxntNT9,TRANSFER,SYSTEM_PROGRAM,5BcKCWMeMuZ3scqFWH4RGKFegaz6SoeQwB7MJx2KgBFWaYUFEZxX17TcVQrMFi6m9Bs7gLKPNe5ZnJHr2ZoPg6ez,2025-04-17 11:16:54,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
FLiPgGTXtBtEJoytikaywvWgbz5a56DdHKZU72HSYMFF,TRANSFER,SYSTEM_PROGRAM,4Hgk8LMWXtcTH3PnTgwGKVNfFyh7mBzbf5xRZ1YGdnbrHEg7G5BAWozRHVLybWV8D9gk8rUqso9HExMa4zD2kfp1,2025-04-17 11:16:54,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
5ifyfzJLkpThxrjvCmzTPRfpvUtBBkXLNb4URD7vq7Nm,TRANSFER,SYSTEM_PROGRAM,65tirQ5AyvWSMgxfFzHnUPsWjbCfPB5jbcA2UQkp7NsoFkwRhbeEM2qpDXakneU5ND2fY5TTX1ErR1KsPZgoHXYB,2025-04-17 11:16:57,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,RAYDIUM,4DTfAT1aihVwPNdq4qGNcaij3oCs29SNgSeUGBdx48xaAz6MgdUeFw1pEYfC99LcziviJAK9GkZZd4zMgbqESLWD,2025-04-17 11:16:57,So11111111111111111111111111111111111111112,50.0,BQX1cjcRHXmrqNtoFWwmE5bZj7RPneTmqXB979b2pump,1332551.848724
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,RAYDIUM,oBYmdfzxrCBtbtRh8dDt8G8F8Tz6KAgVmqEBagc9ZHDSbrAMArFQvEiGGzWZZFv3YwZt4mSmLnnpPDZEjgWDYMD,2025-04-17 11:17:10,So11111111111111111111111111111111111111112,50.0,BQX1cjcRHXmrqNtoFWwmE5bZj7RPneTmqXB979b2pump,1256738.250526
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,RAYDIUM,5FJgR5woAttG7Adg6PxBKHjGUmvapqstvRXs7NaMc1RZrizre122Qo9SZD6xRnPPezFXhCEQHFgSxcKYp3Lxy7U5,2025-04-17 11:17:23,So11111111111111111111111111111111111111112,50.0,BQX1cjcRHXmrqNtoFWwmE5bZj7RPneTmqXB979b2pump,1220087.286809
9HCTuTPEiQvkUtLmTZvK6uch4E3pDynwJTbNw6jLhp9z,SWAP,RAYDIUM,4Gb9JgNmShb1TNpBPzUzPvBz2riGvpAdoWkZEN4oHwDUPuJJffcYRxFesyG9CGXx9U8vrXYXiGXyDdfTMnvxVhrb,2025-04-17 11:17:38,So11111111111111111111111111111111111111112,50.0,BQX1cjcRHXmrqNtoFWwmE5bZj7RPneTmqXB979b2pump,1150762.214831
5Hr7wZg7oBpVhH5nngRqzr5W7ZFUfCsfEhbziZJak7fr,TRANSFER,SYSTEM_PROGRAM,3CtqJPDvKkqHC6nEz6ddpEk5toKmU2QnCRcjJoKihL7J76u7mD4hScXN1vo9gKpzkcUafCT6Rk4wRxyNWN9o9LaA,2025-04-17 12:12:49,So11111111111111111111111111111111111111112,1e-09,So11111111111111111111111111111111111111112,1e-09
